S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs
4.22154998100734,3.5387761314653794,1.02808891195806,0.000692555754796786,0.47822507076572096,0.5895054694616461,0.00016409736009556799,0.103250522975129,-0.8649880296465491,7.36785672234851,0.0008586236764441309,0.000513360907169727,7.21459489320667,-0.0450110923078772,0.0756163603233072,0.498842638696577,1.4368177141680099e-06,0.6628048687966421,0.000197303754726595,0.9032376515878491,0.41919687390327504,0.9099650382995609,2.52330493927002,0.261027932167053,12.413357734680199,0.0122133400291204,1.0988453626632702,0.0617807507514954,1.0997633934021,1444.65515136719,109.026718139648,787.6141967773441,0.00071357935667038,0.00889630522578955,-16.0294570922852,-13.7344693813726,0.514837974369463,0.9781928635027429
4.00749602250038,3.67337675835553,0.9469263579483579,0.000228974999426803,0.32089395782613395,0.7229277322299859,-0.0036702080825527,0.145739768111237,-0.963302165039884,7.68687564533734,0.000650257295447486,0.0005230092581549019,7.48804585069629,-0.0197460840203771,0.0821146960837646,0.252014609933036,8.773036484245059e-05,0.988923023227038,0.00019292811039348798,0.9929610624843709,0.0507837347686291,0.46774160861969,1.8936680555343601,0.173466131091118,8.65241050720215,0.00693149631842971,0.17726564407348602,0.0348956659436226,1.1855206489563,2041.61413574219,101.62849426269501,753.17431640625,0.0005646453355439009,0.0050547998398542396,-15.2413063049316,-13.7344693813726,0.514837974369463,0.9781928635027429
2.5211618613090296,1.88640755562244,0.9294609654332459,0.0009795207882159981,0.31300493858775,0.909897186848761,-0.0011869304419558301,0.126252722514265,-3.63223060145995,8.001096206111491,0.000333935011012629,9.438049351426891e-05,7.2732181429521505,0.00846857897312461,0.0749749503818905,0.521891579720895,9.542244343909929e-05,0.13824083142649402,0.000207430597395708,0.9367895983120079,0.0187293253839016,0.289089262485504,1.8033595085143999,0.0505011342465878,8.59066104888916,0.00799950398504734,0.25913950800895696,0.0520120561122894,1.79366934299469,1880.00573730469,83.0737533569336,804.7029418945309,0.000556633749511093,0.0110153565183282,-14.644452095031701,-13.7344693813726,0.514837974369463,0.9781928635027429
3.23548167149095,2.65814500771377,0.899800705264173,0.0007223027598891231,0.486099620955711,0.6085399256751961,0.0015744560775291,0.0724359203005416,-1.33761344271627,7.57471741489416,0.00044467152718597695,0.000354871162594874,7.18659525387424,-0.0182738323066479,0.0708583630517258,0.393571412060133,0.000267231513779148,0.540338669774606,0.000197533082144708,0.905115542566234,0.17333035171032,0.285725146532059,3.17683386802673,0.189959421753883,11.096962928772,0.0123732145875692,0.22873567044735,0.0313725955784321,1.11041259765625,1613.28369140625,109.37466430664101,790.1234741210941,0.000632077164482325,0.0140266241505742,-15.0853586196899,-13.7344693813726,0.514837974369463,0.9781928635027429
1.75015423391685,2.4258849385660697,0.130533303265542,0.0007180133894261231,0.46968594502709204,0.697196454329215,0.00399592779420865,0.16958431854697198,-2.6002440244881098,8.18555736363106,0.000792506237866955,1.7165620794305802e-05,7.425057867102639,-0.0721659094726828,0.0747707356817899,0.501823982683464,0.0006387617570022349,0.656656871415937,0.00020645726331703702,0.960409895708055,0.252151966094971,1.7534180879592902,3.27790665626526,0.36526075005531294,11.860923767089801,0.003133081831038,0.41389268636703497,0.0793115273118019,1.0150990486145,1470.94140625,99.6014404296875,792.9197387695309,0.000587038404773921,0.00719430623576045,-15.859511375427198,-13.7344693813726,0.514837974369463,0.9781928635027429
6.26018199914608,2.61715321800759,1.21152310909006,0.000814609862386494,0.46550751631048903,0.7370101338648809,-0.0024998800504177896,0.11201919066601598,-2.4958782116547598,7.760071896742559,0.000162007119502122,0.00013528966827356498,7.2590809926937805,-0.0462504380354368,0.0740044386670638,0.42054857832515,0.000201001974706378,0.4440842792713,0.00026794299627795696,0.8948226560720609,0.5384860038757321,0.605385601520538,3.17582941055298,0.47183635830879206,13.3660402297974,0.00925969053059816,0.313329130411148,0.0793121010065079,1.32374680042267,1070.21057128906,64.2444610595703,814.9391479492191,0.000589755829423666,0.0130217894911766,-14.879356384277301,-13.7344693813726,0.514837974369463,0.9781928635027429
3.13075586307356,1.99976015196131,0.9046243427231601,0.0007233144539061139,0.302875213567687,0.926767140478127,0.00262138011642451,0.12617408865262,-1.9027980738191101,7.8367513191163205,0.000210586676885122,0.00027407571641558303,7.2590874585456,-0.0339121446478785,0.0926226994535045,0.48089344230335207,0.00029369703703819303,0.825027179752073,0.000221229544679581,0.9101911928697599,0.128873139619827,0.23232090473175002,1.53644359111786,0.615799903869629,13.0789022445679,0.0144103011116385,0.17566317319870003,0.0594444498419762,0.9110893607139591,1131.27416992188,115.74981689453101,774.0399780273441,0.000608390546403825,0.00871762912720442,-15.0501184463501,-13.7344693813726,0.514837974369463,0.9781928635027429
3.34129848937938,3.86043321519821,0.9002434970446099,0.00127353388509413,0.316959421505283,0.8963714228282049,-0.00209533812176653,0.129386263331118,-2.94398042534014,7.95457156333091,0.00017975560969163998,0.000170774803635422,7.44542029168144,-0.0165729250473403,0.0821287807853571,0.40245891059931005,0.000211359478439151,0.845265170049555,0.000197623183246596,0.9734895495779761,0.397199839353561,0.825084030628204,2.8194739818573,0.27586466073989896,7.3389582633972195,0.00554919382557273,0.8882869482040409,0.0549195557832718,0.87537682056427,1105.58569335938,109.699356079102,763.2356567382809,0.0007108087302185599,0.009409028105437759,-16.124116897583,-13.7344693813726,0.514837974369463,0.9781928635027429
3.1082452232056497,2.90240453483338,0.801619928808088,0.0007760860478241281,0.395067686207899,0.8653811630254971,-0.00162242656151493,0.10152617383988301,-1.6967464836382198,7.081649299046299,0.000177248225358357,3.25339061714028e-05,7.26676012656381,-0.0251722167300205,0.0716756450611657,0.43510364720148703,8.27638653116366e-05,-0.058452315173323,0.000170316128153014,0.9984437459610279,0.0592023395001888,0.107405595481396,2.03874063491821,0.268114060163498,8.25329685211182,0.013190595433116,0.234044715762138,0.032198503613472,1.51404464244843,1056.53723144531,109.37169647216801,746.3775024414059,0.0005657873698510231,0.0102375280112028,-15.305274009704599,-13.7344693813726,0.514837974369463,0.9781928635027429
3.39671367569763,3.51615263006134,0.803161855283192,0.000688093630090663,0.326754518537003,0.90033905574111,-0.00188205888183156,0.133888246098085,-3.7663685972248797,8.17236592021546,0.000330370326506517,3.20569803288846e-05,7.16117882173298,-0.0409415084272302,0.0659320920277422,0.325224936206333,4.22701881614656e-05,0.782348968857203,0.000258468793094848,0.96391065588392,0.20537893474101998,1.15395033359528,2.19593191146851,0.324488192796707,10.5410938262939,0.0146379070356488,0.244545638561249,0.0574171841144562,0.675129652023315,818.324951171875,112.87142944335899,768.1798706054691,0.000621355371549726,0.00688483472913504,-15.4737195968628,-13.7344693813726,0.514837974369463,0.9781928635027429
