"2025","2050","2075","2100","2125","2150"
0.113394418437923,0.486705780776973,1.14302973248436,2.03331920932143,3.16428159605154,4.49739705774447
0.121622210126989,0.325812843291132,0.791538349887503,1.43976033412074,2.27472986688129,3.27531699845657
0.136989712668193,0.409308451960734,0.99006936006735,1.76582521392507,2.76362342652161,3.97140200705218
0.127545847000202,0.331417396270612,0.852149366224567,1.67396002771322,2.77978540245828,4.12529505939075
0.136449588793728,0.406647263859909,1.01221939957228,1.78589131246488,2.77069937499856,3.98438797415505
0.133770352159459,0.34343070147086,0.724448534857737,1.46267936902875,2.58834205789925,3.94374618625443
0.121304424165142,0.368959277789802,0.90955634335905,1.76384175259441,2.99225015944968,4.57540919772455
0.119857547057675,0.322798217868276,0.98612671755929,1.9833018763973,3.31364655294723,4.96089958595892
0.107153558413888,0.256689928517162,0.610463290652302,1.26069972329547,2.05750657096104,2.98699115267923
0.128724288252249,0.304169127388705,0.739689564525399,1.3270751783863,2.05519919196378,2.91079067058256
0.110413582821076,0.318543534130053,0.827776558722814,1.47307320817132,2.25714593493063,3.1609202779378
0.117908813572462,0.318870406212056,0.800047392951826,1.44727747844993,2.26607434325459,3.22713563480256
0.106243697422777,0.244215410534547,0.457167072025359,1.00074341483983,1.67009856585393,2.41979514306606
0.145996088729781,0.441501972932134,0.900867434064739,1.49247714033157,2.22662640002326,3.10563795467869
0.118076034326273,0.274307248476145,0.728638303660374,1.29753369037566,1.98870472048697,2.78415621192604
0.134090555491625,0.323429480758353,0.720011943491506,1.36450383022264,2.15975735615448,3.08135039249221
0.122779679825179,0.404800655491057,0.928509380225799,1.71616489395112,2.79447176150498,4.13564669149204
0.130764531188192,0.355051996587124,0.804644863316877,1.47538526898857,2.36546649269102,3.43395900150099
0.154430269803366,0.413851114981412,0.920439251026156,1.53441781620856,2.24959358188848,3.03960287533557
0.127110194617834,0.375340565776196,1.04636606646751,2.180916226354,3.8045120476069,5.84210657652267
0.119656233653479,0.430450630934807,1.07536040287817,1.96336661619318,3.15383667188247,4.63833039844689
0.116911080409377,0.347151878212065,0.791707720886092,1.34733845285633,2.02208413395653,2.805649729882
0.114072428365718,0.282086902706691,0.705092317230245,1.43193840303747,2.32278432051293,3.35108575548138
0.12787066574355,0.372529452132329,1.01562155778716,1.78140630569399,2.67173604420631,3.68126407878817
0.114497703930361,0.262274743549533,0.607599646008037,1.0673085625363,1.60957871980625,2.21000855677475
0.10073279546166,0.243769206303213,0.567525998038991,1.0491482860254,1.66804127551119,2.39803381737674
0.130540158392253,0.297859967884751,0.721408288953425,1.31462567175944,1.98682861100403,2.71466602297759
0.136454198208151,0.371841176450182,1.11190579146166,2.19865601374716,3.62085073625529,5.32057218266542
0.131304633297407,0.378282957083532,1.01689507006353,1.99369479172691,3.35981445074939,5.09010128003351
0.113639176593738,0.280229274695537,0.581325039679255,1.2698604177941,2.1509372370993,3.20783397621961
0.118757076550403,0.428025336883156,1.02210798827589,1.83207274621647,2.88527786626531,4.15844359462866
0.131530023954001,0.38458871778108,1.03622832951728,2.03669127360206,3.43470587495466,5.1841181422473
0.127377717786518,0.312880843613484,0.715372899134241,1.52293707414191,2.4993865878599,3.6090191216005
0.121754354693018,0.278698836622628,0.634183282548941,1.13473164013624,1.76152157938625,2.49910136273345
0.151804393613095,0.484210318443542,1.15178777748246,2.14346774481381,3.5057412844502,5.20307379805633
0.109641127098483,0.262780677484366,0.636687126290029,1.20359943766028,1.88717842401753,2.66632738245985
0.116776416942224,0.301194184231676,0.77696171529252,1.48514427065678,2.40331597880984,3.50737826649675
0.119109098335419,0.278589475974354,0.650114057539316,1.25351119880418,1.99151636313404,2.85085024822425
0.1272771990924,0.372154218096876,1.07367147075687,2.02732300652925,3.26159907476024,4.75833353979533
0.131377449815171,0.32170317817142,0.761744759861479,1.56911476977081,2.55743818969275,3.69568491603062
0.100595004534232,0.226213150348725,0.606840116893117,1.11638425878054,1.71215516036199,2.38535995320571
0.121839263472827,0.277976861642621,0.572039840394719,1.07974883399461,1.66687874695355,2.320365203824
0.119982603104087,0.363395089763435,0.984754289379533,1.77249144973092,2.74876709815292,3.90672193665293
0.103547477517935,0.252952114271608,0.513624293217556,1.08940868662186,1.99781037303252,3.05142740914691
0.148179514540776,0.408989031635864,1.11563626415785,2.28035095670213,3.86478481677452,5.81938858085521
0.128264183367385,0.323337677648727,0.803177482268104,1.62249647784226,2.70273449523459,4.01588269676644
0.0932778429729691,0.29754979152508,0.675216149369463,1.11003686184544,1.60025915192692,2.13388097158473
0.145919059403032,0.37287878399488,1.00214725423833,1.8317807744835,2.87709735998422,4.12861522524212
0.0943570628393763,0.215107428567303,0.554998250173426,1.04802110955459,1.60512732069113,2.21809171745557
0.110411398659224,0.285526458757136,0.753722568684661,1.41134571424338,2.23661543562287,3.18511205459324
0.0931810656045521,0.227935156035781,0.501011706010555,1.08062560322271,1.81473189963883,2.69125835041171
0.13833480304858,0.329712036593815,0.717885716137556,1.27631820615607,1.98500810913083,2.83199400273461
0.114704893030456,0.283652239299105,0.770654443515528,1.4503620055847,2.32757467611068,3.3854352853646
0.116458363106644,0.330994386017954,0.691097835195867,1.1266345834211,1.62595205577144,2.17162737016997
0.13861385854201,0.335367081896766,0.6670331357897,1.43341076469133,2.37622327255926,3.4635276050535
0.126098903116277,0.321577780460055,0.938141911817388,1.76543309513628,2.82934897193603,4.10263381148741
0.128071759613014,0.32396618728237,0.747926377726614,1.30607698371973,1.98807314398325,2.77611871492893
0.120560109250878,0.283733427593532,0.687200194466958,1.34422257608157,2.12543902022094,3.00540987558765
0.100055056227484,0.242110313690924,0.596565496277487,1.15946025632139,1.82688814339216,2.58343186083715
