"2025","2050","2075","2100","2125","2150"
0.696964600978225,0.889354400247521,0.822242550619521,0.761189076272269,0.654505772199498,0.527000715393629
0.545455203388126,0.772722975931337,0.819528565962628,0.763435772540859,0.620731109490688,0.682107220906089
0.677230369917214,0.88024446370264,0.849154214246616,0.923763138463063,0.865452521893494,0.647511400001117
0.690094005557907,1.02618189712598,0.932231183280978,1.05493915470231,0.920136025202103,0.871220578043349
0.846465158262341,1.22144004909576,1.37766771797812,1.38918033679361,1.48376106548838,1.37122144930637
0.555143387814395,0.466875457106145,0.580045761844824,0.530316481795877,0.440630032079099,0.404051848160603
0.587509760432817,1.20399746420694,1.15208935536093,1.20200688106182,1.07597686736178,1.11383479376394
0.680206820038333,0.84981752264377,1.04171408943697,1.04452202227682,0.922076561539699,0.799756121418516
0.491225364003458,0.846521754781331,0.744292910651941,0.712583000284735,0.632925439746507,0.514829492700364
0.554697395550022,0.898621298382431,0.814756494179472,0.925968410534776,0.858768950600366,0.741567344631214
0.586270505195837,1.00485778991454,0.844814387334528,0.735968477031457,0.641815511448756,0.527478170657362
0.723088022431408,0.854227629041016,1.07785815324667,1.10826253963722,0.905350585315179,0.998409524114199
0.512071116929155,0.71128440714516,0.490271038828881,0.5088898747194,0.528649603905477,0.606255113782316
0.879963487494225,1.27732624669182,1.52165660518394,1.65977121384287,1.78731202917612,1.59014830755943
0.560071688917663,0.870371990495964,0.886651386499238,0.606597337583189,0.535626272861689,0.451513248626851
0.670490649164667,0.705789344878969,0.856751094868159,0.721744506768339,0.77610415376194,0.635884544982523
0.72587690351252,0.895635018179255,0.71150367778363,0.743536895237988,0.562820926694335,0.461968280861455
0.721159544671089,0.615192062638453,0.758432469108196,0.768579944955699,0.667167866080396,0.487786879534986
0.761445203155059,0.954093292928747,0.959559922510203,1.0537132987692,1.00138064488839,0.894763044582114
0.762560678696026,1.13772324131835,1.0512038428283,1.06641628185039,1.37121658200736,1.0037336655131
0.82088998107466,1.18829372749307,1.23504730985464,1.43682408407964,1.19917085999066,1.50757810537913
0.71393825906272,1.25649859955648,1.10403932660611,1.35757723116239,1.13280400284022,1.11771790448804
