S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs
5.13495925287045,3.42314849286012,1.13515885282665,0.0007954364865871,0.49817682281833,0.747209463419032,-0.002255791630511,0.118767535932265,-3.1052799533255,7.87358990361926,0.000400523290842,2.09833976240459e-05,7.2356218033964,-0.0094258387433792,0.0836726243411044,0.451196988459551,0.0007065899566518,-0.0116882064915903,0.0001900916919548,0.872830357925587,0.252636909484863,1.95248579978943,0.515284299850464,0.313112139701843,9.78917217254639,0.0061624427326023,0.656724035739899,0.0697084739804268,1.78493940830231,1984.73645019531,121.272979736328,793.337951660156,0.0005702186608687,0.0078105917200446,-15.4899482727051,-13.7344693813726,0.514837974369463,0.978192863502743
2.94190495327703,1.62599647726009,0.932697571703748,0.0006926875996916,0.366151884416142,0.80869744834377,-0.0010058447790219,0.111643666132879,-3.63311951363603,8.45340529347021,0.0003764909227555,0.0001098081756917,7.5458548181671,0.0076497999156848,0.0841994344714685,0.374075171764494,0.0005603894066496,0.927460320364661,0.0002457225136062,0.930470883872343,0.0807784497737885,0.544638454914093,3.81731033325195,0.64221316576004,13.0740842819214,0.0063763954676687,0.261948764324188,0.0548490136861801,0.888660371303558,1600.3681640625,112.640716552734,741.141235351562,0.0006162585923448,0.0090446611866354,-15.4728908538818,-13.7344693813726,0.514837974369463,0.978192863502743
2.23351489064226,2.83276751562166,0.654747655973165,0.0008154920225348,0.320739316903353,0.647475852459196,-0.0024513990160868,0.0964223114587211,-0.649866959389431,6.99175863386092,0.0007377325075815,4.57163877027463e-05,7.2926160862133,-0.0114877946975819,0.0863754967087983,0.353191269540944,0.0004184079976415,0.691130732151707,0.0002377196204982,0.990582542915961,0.0989791229367256,0.523916482925415,4.18767118453979,0.595131754875183,8.14732933044434,0.0139920320361853,0.0660732313990593,0.050811730325222,1.13571166992188,1319.47094726562,132.687713623047,805.648742675781,0.0005585936596617,0.0072926473803818,-15.3975267410278,-13.7344693813726,0.514837974369463,0.978192863502743
5.44171208619537,3.86213406937904,0.926523838150159,0.0006634304953342,0.390095254140845,0.936063890279837,-0.0011713482403444,0.0914794733956494,-3.53029618762387,8.16825820115061,0.000147944358395,3.85160250627977e-05,7.30643906393069,-0.0526272690343103,0.0748594215000407,0.505055797379286,0.0002112169811152,0.110033248397069,0.0001857737956432,0.948383903014038,0.22974406182766,0.0305154398083687,2.0271942615509,0.292002648115158,10.2706327438354,0.0031390921212732,0.564423620700836,0.0610901117324829,0.999432921409607,1975.34155273438,97.182975769043,806.817504882812,0.0006667479756288,0.0108843510970473,-15.2882070541382,-13.7344693813726,0.514837974369463,0.978192863502743
3.82767594455711,2.53299923364021,0.97796636293595,0.0006301387609476,0.385082936312475,0.560868662024541,-0.0006171775057181,0.129157696673275,-2.40668192315278,8.07401923629097,0.0008341521743694,4.25367484967561e-06,7.31466768387083,-0.0469256903350462,0.0775101476995905,0.413156183947611,0.000173940446944,0.966334540477569,0.0002075332722581,0.98719699129503,0.0238969251513481,1.15057194232941,1.46177673339844,0.529785335063934,8.02306938171387,0.011173571459949,0.218495458364487,0.0292727686464787,1.01694190502167,1500.06762695312,87.5747222900391,768.495422363281,0.0005851632449775,0.0087830480188131,-15.4638710021973,-13.7344693813726,0.514837974369463,0.978192863502743
3.98370332885051,2.65412911614027,0.985021136413272,0.0007817335147604,0.465190330987731,0.763384585717188,-0.0035946439424277,0.133263796121256,-1.56126077970236,7.63822821419593,0.0007285122247307,0.0001531488020835,7.16830051650086,-0.0373562903502784,0.0740651478751481,0.354554783856534,9.25564883630495e-05,0.782515062597506,0.0002304742598954,0.83899071418652,0.25512570142746,0.744552731513977,2.28156495094299,0.483973145484924,11.0825853347778,0.0118837440386415,0.874219357967377,0.0619308277964592,1.37934994697571,1441.60656738281,87.9496154785156,800.33349609375,0.0006681070080958,0.0085483761504292,-15.8737764358521,-13.7344693813726,0.514837974369463,0.978192863502743
3.57235798952872,1.43273535125066,1.05201475569281,0.0007705670828415,0.379018523195212,0.775914860775478,0.0001167373054945,0.16904746259431,-2.12821952108697,7.93758578552915,0.0005828698767604,8.90154843677869e-05,7.27188233655033,-0.0174321537431366,0.0743363904424813,0.374426864375539,8.89289117867189e-05,0.430066526651832,0.0002165885291473,0.934522132727816,0.648138999938965,1.67484164237976,4.23217105865479,0.149447798728943,11.3421649932861,0.004404260776937,0.206422477960587,0.0645425841212273,1.07907962799072,2085.4189453125,109.246101379395,770.093017578125,0.0005564180319197,0.0087683843448758,-15.3753614425659,-13.7344693813726,0.514837974369463,0.978192863502743
3.11732868314284,1.01581792539655,0.919973793870174,0.0007598608592203,0.343592192901841,0.827412071558421,-0.0025678842402646,0.126256542102079,-1.35882290293754,7.4422093552627,0.0001717581650482,0.0001816598927858,7.19947469572572,-0.053681641573682,0.0758906726299225,0.513372632626257,0.0006766574606672,0.642308706397934,0.0002421294336766,0.949771993631893,0.617067813873291,0.541737020015717,4.14189767837524,0.210748165845871,11.4199619293213,0.0040296828374266,0.288688182830811,0.0506496615707874,0.785206973552704,1359.65905761719,54.6692199707031,785.251098632812,0.0006392457871697,0.0081512639299035,-15.5706911087036,-13.7344693813726,0.514837974369463,0.978192863502743
5.45615345925943,3.86258495859181,1.09528259609764,0.0006227634332619,0.325190618934003,0.55110763565673,-0.0036194466890226,0.145200821303748,-2.26417479804011,7.96184692043528,0.0004827890719851,8.08907233485971e-05,7.37503045104446,-0.0276202986442829,0.0682608090878681,0.353277052359614,3.79846482581422e-05,0.992375543174517,0.0001616656065729,0.928468315965274,0.0484352372586727,1.60316097736359,2.27878189086914,0.403322339057922,9.94254398345947,0.0114899389445782,0.377295821905136,0.0609471462666988,1.35666215419769,1621.35180664062,71.9322509765625,815.9072265625,0.0005778371705673,0.0159059166908264,-14.9067468643188,-13.7344693813726,0.514837974369463,0.978192863502743
3.31553687074647,3.82292631765323,1.03466709295711,0.0009719094488456,0.445917614829374,0.62827912789521,-0.0019696627008054,0.0957481709654713,-2.12902404657198,7.95057470215426,0.0004185387682701,0.0002087353509007,7.5364445957039,0.026960027317635,0.0794887583454856,0.439558139175809,0.0004489457996736,0.745100042530316,0.0002277606776466,0.91633410428858,0.229291066527367,1.38698983192444,1.69147276878357,0.453217148780823,11.3320598602295,0.0088547989726066,1.32893192768097,0.0671613067388535,0.990562081336975,774.371520996094,108.419464111328,785.800415039062,0.0007073223823681,0.0103482212871313,-15.9036521911621,-13.7344693813726,0.514837974369463,0.978192863502743
