S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs
5.485795176,2.456910722,1.121895068,0.000762235,0.403436793,0.953793553,0.00136085,0.112762,-2.896653986,6.84794018,5.35E-05,3.23E-05,7.519182751,-0.034907892,0.08636509,0.424532032,0.00016508,0.351438728,0.000203126,0.975700353,0.493071795,0.731373191,2.789046764,0.120093763,13.64578342,0.012723584,0.412110686,0.053619213,1.690358877,910.8742676,54.6188736,748.0505371,0.00056788,0.005214046,-16.14547348,-13.73446938,0.514837974,0.978192864
4.380161821,2.589191439,1.030448638,0.000556155,0.476988033,0.581523571,-0.001399867,0.125853436,-1.4159267,7.577971702,0.000991848,0.000103867,7.213737328,-0.018881979,0.079323931,0.499979126,0.000110106,0.964005443,0.000195657,0.871704669,0.395718157,1.41196394,2.843179703,0.280135334,13.03704929,0.014973702,0.67864418,0.06467855,1.179382801,745.6166992,63.90841293,801.5335693,0.000645656,0.014028618,-15.55590057,-13.73446938,0.514837974,0.978192864
7.510881623,3.327030519,1.221187068,0.000783056,0.380773259,0.676647833,0.003158119,0.094711968,-1.851805135,7.742519879,4.62E-05,0.000321429,7.460384837,-0.046757058,0.081938932,0.452457155,7.21E-05,0.692413124,0.000168112,0.996685477,0.23249276,1.298697352,3.72578907,0.24063167,11.77515507,0.011209062,0.540848434,0.07087408,0.996744394,1707.518433,85.83561707,813.9423218,0.000642968,0.007483563,-15.7836237,-13.73446938,0.514837974,0.978192864
4.258302195,3.945320775,1.018807937,0.000904249,0.326693562,0.643239016,0.003233696,0.105508376,-1.751316643,7.641244688,8.14E-05,0.000392301,7.297581422,-0.022949251,0.076387215,0.471098116,0.000243594,0.921962625,0.000212584,0.926702125,0.042258739,1.549811721,1.828344941,0.687613606,13.54372025,0.008240745,1.145542145,0.047969818,1.762268543,1463.9823,103.789032,741.0301514,0.000618739,0.010074614,-16.36201286,-13.73446938,0.514837974,0.978192864
3.547550465,3.323537342,0.808981629,0.000619742,0.329991114,0.552066721,-0.001490975,0.10880448,-0.697381531,7.689023671,0.000408349,0.000690427,7.425465965,-0.056955604,0.08329282,0.357254925,0.000709033,0.150218202,0.000187053,0.939069439,0.484072059,1.877227187,1.764597774,0.040314101,8.092841148,0.013610613,0.428496569,0.063841827,1.620022893,1266.765869,119.2779465,796.9414063,0.000587005,0.004999633,-16.11932182,-13.73446938,0.514837974,0.978192864
2.446771038,1.341985804,0.764813303,0.001071576,0.486273272,0.689348279,0.000500338,0.147799709,-1.793706299,7.588567111,0.000416968,0.000124422,7.277841302,-0.044082207,0.07349466,0.384327654,0.000453862,0.95542001,0.000275081,0.955296305,0.070337757,0.596521616,4.083242416,0.851140738,13.37859249,0.003067911,0.195961431,0.05717222,1.295364499,1259.386597,51.98812866,771.789917,0.000567345,0.008892056,-15.66174507,-13.73446938,0.514837974,0.978192864
3.847391804,2.632102301,0.986847879,0.000623806,0.371841608,0.99670122,-2.62E-05,0.114405855,-1.89478802,7.479859026,0.000358191,6.77E-05,7.342085462,-0.008858719,0.084913793,0.333509852,0.000278117,0.915838307,0.000194302,0.979593091,0.178543568,1.673521996,2.33413291,0.137780026,12.34911728,0.00674722,0.811214566,0.046839178,1.043145895,1735.52063,95.86234283,745.9198608,0.000676459,0.005729411,-16.06171608,-13.73446938,0.514837974,0.978192864
4.139347275,3.269402299,0.905099871,0.000706396,0.486900414,0.632933572,0.001773232,0.105843678,-1.692607409,7.986361294,0.000670596,0.000277012,7.396783758,-0.060961334,0.076657341,0.337925407,0.000145368,0.863949006,0.000187931,0.929567606,0.018706005,0.32460013,1.822690606,0.072527222,7.799459457,0.012780131,0.330481768,0.026971251,1.146195173,1700.631714,97.10704041,775.9442749,0.000644517,0.005680362,-15.65458488,-13.73446938,0.514837974,0.978192864
8.318628955,3.471814016,1.232321591,0.000846175,0.33326888,0.701716797,0.003677496,0.116822899,-1.239740565,7.776260689,0.000317855,0.000310526,7.413919254,-0.016905,0.089870004,0.443106829,0.000318056,0.551576557,0.000231746,0.941783528,0.164029151,1.152722478,2.365750074,0.736535132,12.33659744,0.013872822,0.85333848,0.0843274,1.168675303,916.7784424,141.8145294,787.194458,0.000614951,0.006804123,-16.02913475,-13.73446938,0.514837974,0.978192864
2.348845735,3.746526155,0.401826681,0.000628651,0.407723242,0.978696954,-0.002756498,0.055680759,-2.130390322,7.953868881,0.00048904,0.000174373,7.299563393,-0.08651519,0.082347795,0.410125979,0.000181006,0.960264296,0.000161646,0.934766436,0.945719957,0.34508428,2.853576183,0.021880301,12.4239912,0.006260302,0.521392822,0.025254315,1.159093142,1808.468506,96.96495819,748.8223267,0.000677358,0.014964031,-15.59812641,-13.73446938,0.514837974,0.978192864
3.902426249,3.988383102,1.04394665,0.000841867,0.480872586,0.948995187,-0.002646433,0.102280024,-3.875847671,8.454780321,0.000673664,2.66E-05,7.301478912,-0.019428466,0.076874093,0.344734451,0.000166684,0.608565462,0.00020622,0.983873172,0.158423841,0.412356734,4.082666397,0.554361701,11.74355221,0.00618918,0.093519285,0.047167581,0.988119602,1030.354492,125.2373428,757.5428467,0.00054804,0.010550768,-15.01535034,-13.73446938,0.514837974,0.978192864
4.323652648,3.50007108,1.044407121,0.001359306,0.448841895,0.923250306,0.002533925,0.132644143,-1.013350313,7.66102978,0.000943121,5.42E-05,7.500073996,-0.015076309,0.075729208,0.432689562,0.000361723,0.988905165,0.000204485,0.939395381,0.465832502,0.575362861,2.131793976,0.22798945,11.75140285,0.011496958,0.323751777,0.048808277,0.902066708,917.6966553,120.5838242,743.2657471,0.000620515,0.012513457,-15.08620358,-13.73446938,0.514837974,0.978192864
4.758145054,2.96560569,1.109388187,0.000950623,0.344765627,0.750940076,0.003575669,0.084433042,-3.098357997,8.024122189,0.000269876,5.28E-05,7.430965357,-0.024730071,0.078864355,0.385545591,0.000149442,0.641617283,0.000202513,0.929274097,0.19220908,1.160225868,3.015292645,0.17777881,12.06703663,0.014052445,0.35814625,0.041617494,1.548763037,830.5493774,108.3378983,794.2807007,0.000607703,0.0045422,-16.39150238,-13.73446938,0.514837974,0.978192864
4.324523643,3.131004688,1.013068719,0.000829244,0.307989114,0.835561062,0.003337491,0.101661097,-0.638650516,7.321359243,0.000286277,0.000156489,7.271342832,-0.040024339,0.087790863,0.455878862,0.000251326,0.561449574,0.0002177,0.952929591,0.302587122,1.614391565,1.777806759,0.359908462,10.66153526,0.012752553,0.933006525,0.083546251,1.462005973,1012.100159,53.69434738,806.885498,0.000602228,0.006798385,-16.04261017,-13.73446938,0.514837974,0.978192864
